DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,percent,VAT,Year,Month,Agent Commission
2013-08-15,"39 ORLYNN PK, LUSK,,Dublin",N/A,Dublin,90000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12150.0,2013,8,1350.0
2017-04-08,"Apartment 7, Hanover Lofts, Hanover Street East",Dublin 2,Dublin,365639.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,4,5484.585
2021-05-31,"33 Grand Canal Wood, Allenwood",N/A,Kildare,299000.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,5,4485.0
2017-08-12,"41 ADARE AVE, COOLOCK,,Dublin 17",Dublin 17,Dublin,240000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32400.000000000004,2017,8,3600.0
2017-11-30,"9 WESTSIDE APTS, MAIN ST, LETTERKENNY",N/A,Donegal,41000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5535.0,2017,11,615.0
2015-02-09,"98 BALREAFK VILLAGE, NAVAN, MEATH",N/A,Meath,157000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21195.0,2015,2,2355.0
2016-09-05,"72 MOUNT ALBANY, NEWTOWNPARK AVE, BLACKROCK",N/A,Dublin,412500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,55687.50000000001,2016,9,6187.5
2013-03-27,"85 The Village Green, Royal Meadows, Kilcock",N/A,Kildare,265000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35775.0,2013,3,3975.0
2018-08-21,"CULCLARE, KILMOVEE, MAYO",N/A,Mayo,47000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6345.0,2018,8,705.0
2015-10-22,"93 FRIARS GREEN, CARLOW",N/A,Carlow,173000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23355.0,2015,10,2595.0
2019-10-31,"10 WINDMILL ST, LIMERICK, LIMERICK",N/A,Limerick,181000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24435.0,2019,10,2715.0
2013-01-02,"6 the brambles, Kilgobbin road, sandyford",N/A,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,74250.0,2013,1,6875.0
2019-05-04,"44 CORBALLY HEATH, WESTBROOK GLEN, SAGGART",Dublin 24,Dublin,295000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39825.0,2019,5,4425.0
2020-07-05,"28 BRADOGUE COURT, ANNAMOE RD, CABRA,Dublin 7",Dublin 7,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,40500.0,2020,7,4500.0
2017-06-09,"87 HILL OF DOWN, SPENCER DOCK,,Dublin 1",Dublin 1,Dublin,460000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,62100.00000000001,2017,6,6900.0
2016-12-02,"63 TONLEGEE RD, COOLOCK,,Dublin 5",Dublin 5,Dublin,321000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,43335.0,2016,12,4815.0
2012-08-02,"17 Davin Park, Mountmellick",N/A,Laois,115000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,15525.000000000002,2012,8,1725.0
2014-12-23,"83 CARNLOUGH RD, CABRA WEST,,Dublin 7",Dublin 7,Dublin,110000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14850.000000000002,2014,12,1650.0
2011-06-24,"Apartment 112, Alexandra House, Tallaght Cross",N/A,Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20250.0,2011,6,2250.0
2016-11-17,"5 OAKLANDS AVE, SWORDS,,Dublin",N/A,Dublin,238000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32130.000000000004,2016,11,3570.0
2017-11-08,"34 OAKWAY, GREENPARK, CLONDALKIN",Dublin 22,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45225.0,2017,11,5025.0
2010-09-04,"Moyarta East, Carrigholt",N/A,Clare,41500.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5602.5,2010,9,622.5
2019-08-22,"6 ADARE DR, COOLOCK,,Dublin 17",Dublin 17,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33075.0,2019,8,3675.0
2019-12-06,"LISTILLION, LETTERKENNY, CO DONEGAL",N/A,Donegal,160000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21600.0,2019,12,2400.0
2021-12-15,"22 CARMICHAEL HALL, ST COLUMBANUS RD, DUNDRUM,Dublin 14",Dublin 14,Dublin,274500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37057.5,2021,12,4117.5
2015-12-22,"Mellon, Kildimo",N/A,Limerick,164000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22140.0,2015,12,2460.0
2012-10-04,"5 BRIDGEFIELD, TRAMORE",N/A,Waterford,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2012,10,3000.0
2019-07-06,"3 CURRAGH DOWNS, BROWNSTOWN, CURRAGH",N/A,Kildare,195000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26325.0,2019,7,2925.0
2016-05-05,"64 BROOKDALE RD, SWORDS,,Dublin",N/A,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33075.0,2016,5,3675.0
2018-05-10,"29 MOUNTROSS, NEW ROSS, WEXFORD",N/A,Wexford,180000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24300.0,2018,5,2700.0
2010-09-22,"BALLYCOMMON, NENAGH",N/A,Tipperary,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2010,9,1500.0
2019-10-31,"THE OLD SCHOOLHOUSE, BALLINACARRIG, TARA HILL",N/A,Wexford,255000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34425.0,2019,10,3825.0
2019-08-15,"7 OAKLEIGH ROTATH VILLAGE, RATOATH, MEATH",N/A,Meath,195000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26325.0,2019,8,2925.0
2020-10-03,"33 ABBEY VIEW, ADARE, LIMERICK",N/A,Limerick,275000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37125.0,2020,10,4125.0
2014-07-25,"9 SANDYCOVE PHASE 1, BALLYMONEY, GOREY",N/A,Wexford,145000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19575.0,2014,7,2175.0
2014-12-22,"99 BURRIN MANOR, TULLOW RD, CARLOW",N/A,Carlow,45800.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6183.0,2014,12,687.0
2016-10-20,"unit 11 Hampton Gardens Drive, Balbriggan, County,Dublin",N/A,Dublin,180616.74,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2016,10,2709.2511
2015-01-26,"1 IONA PLACE, MAYFIELD, CORK",N/A,Cork,126000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17010.0,2015,1,1890.0
2017-09-25,"21 TOBAIR BRIDE, BRANDONDALE, GRAIGUENAMANAGH",N/A,Kilkenny,57500.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7762.500000000001,2017,9,862.5
2014-09-05,"9 Kent Road, Ballyphehane",N/A,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2014,9,1800.0
2015-06-26,"PARK, KNOCKLOFTY, CLONMEL",N/A,Tipperary,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25650.0,2015,6,2850.0
2021-01-09,"MOMONEY, CARRICKMACROSS, MONAGHAN",N/A,Monaghan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2021,1,1500.0
2021-01-04,"CARRIG MHOR, FORTH MOUNTAIN, WEXFORD",N/A,Wexford,295000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39825.0,2021,1,4425.0
2016-01-18,"LISIEUX, THE WILLOWS, BEAUFORT PLACE",N/A,Meath,290000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39150.0,2016,1,4350.0
2020-12-11,"BALLINTOURIG, CURROW, CO KERRY",N/A,Kerry,60000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8100.000000000001,2020,12,900.0
2018-07-11,"12 MILLBOURNE HALL, ASHBOURNE, MEATH",N/A,Meath,240000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32400.000000000004,2018,7,3600.0
2021-01-09,"4 GOLDSMITH ST, PHIBSBOROUGH,,Dublin 7",Dublin 7,Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,62775.00000000001,2021,1,6975.0
2019-01-07,"3 THE CRESCENT, ROS MOR, KILMALLOCK ROAD",N/A,Limerick,255000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34425.0,2019,1,3825.0
2013-12-11,"39 Forest Park, Courtown, Gorey",N/A,Wexford,95000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12825.0,2013,12,1425.0
2011-10-28,"56 The Meadows, Enniscrone",N/A,Sligo,172500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23287.5,2011,10,2587.5
2016-09-13,"CARRON, CASHEL, CO TIPPERARY",N/A,Tipperary,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2016,9,1500.0
2019-12-07,"No. 28 Hillbank, Bellingsfield, Kilcullen Road",N/A,Kildare,356828.19,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,12,5352.42285
2016-03-23,"A20 SPANISH COVE, KILKEE, CO. CLARE",N/A,Clare,93000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12555.0,2016,3,1395.0
2015-03-23,"23 STRAND PALACE, YOUGHAL, CORK",N/A,Cork,45000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6075.0,2015,3,675.0
2015-05-14,"80 ATLUMNEY CASTLE, NAVAN, MEATH",N/A,Meath,247500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33412.5,2015,5,3712.5
2020-01-31,"9 ASHFIELD GREEN, MULHUDDART,,Dublin 15",Dublin 15,Dublin,252500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,34087.5,2020,1,3787.5
2017-06-10,"13 Wilkins View, Greenhills,,Dublin 12",Dublin 12,Dublin,405286.34,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,6,6079.2951
2016-10-02,"50 RHEBOGUE MEADOWS,,Dublin RD, LIMERICK",N/A,Limerick,155000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20925.0,2016,10,2325.0
2017-09-29,"46 ARD NA VEIGH, SLIGO, SLIGO",N/A,Sligo,203000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27405.0,2017,9,3045.0
2015-07-27,"16 RINN LIA, OLD BALLYBRIT RD, BALLYBRIT",N/A,Galway,45600.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6156.0,2015,7,684.0
2014-11-25,"THE MEWS, 114 BAGGOT ST,,Dublin 2",Dublin 2,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2014,11,3000.0
2012-08-23,"Ballinrea South, Carrigaline",N/A,Cork,132500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,17887.5,2012,8,1987.5
2018-05-24,"Apartment 120  Leona Block, Honeypark, Dun Laoghaire",N/A,Dublin,361233.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2018,5,5418.5022
2011-03-23,"fisherstown, clondra",N/A,Longford,13500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,1822.5000000000002,2011,3,202.5
2016-12-23,"DRIMNAVEE PPR, WOODFORD, CO GALWAY",N/A,Galway,115000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,15525.000000000002,2016,12,1725.0
2017-01-26,"Apartment 25 The Harbour, Canalside, Athy",N/A,Kildare,46500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,1,697.5
2017-08-30,"BATTERFIELD, FIRIES, KILLARNEY",N/A,Kerry,227500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30712.500000000004,2017,8,3412.5
2010-05-14,"46 St. Annes Avenue, Raheny",N/A,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35775.0,2010,5,3975.0
2014-08-12,"4 BLAKES GLEN, CURRACLOE VILLAGE, WEXFORD",N/A,Wexford,260000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,35100.0,2014,8,3900.0
2017-09-03,"37 THE SQUARE, LARCHILL, SANTRY,Dublin 9",Dublin 9,Dublin,176000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23760.0,2017,9,2640.0
2016-06-17,"21 CUL NA GREINE, BANTRY, CORK",N/A,Cork,172000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23220.0,2016,6,2580.0
2014-01-17,"Cork Road, Newport",N/A,Tipperary,75000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10125.0,2014,1,1125.0
2015-05-06,"BALLYKILLTY, KILLEAGH, CORK",N/A,Cork,188500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25447.5,2015,5,2827.5
2019-07-26,"39 FERNLEIGH DR, RIVERWOOD, CASTLEKNOCK,Dublin 15",Dublin 15,Dublin,323000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,43605.0,2019,7,4845.0
2013-04-24,"53 COLLEGE GATE, CASTLEKNOCK",N/A,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,51975.0,2013,4,5775.0
2016-05-26,"29 WOODFIELD, BALLIVOR, MEATH",N/A,Meath,170000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22950.0,2016,5,2550.0
2019-04-02,"15 Coopers Grange, Old Quarter, Ballincollig",N/A,Cork,361233.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,4,5418.495
2020-11-18,"HODGEI, MOUNTARMSTRONG, DONADEA",N/A,Kildare,275000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37125.0,2020,11,4125.0
2021-03-29,"48 The Printworks, Adelaide Villas, Lower Dargle Road",N/A,Wicklow,295000.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,3,4425.0
2021-06-25,"CARNAGH EAST, KILTOOM, ATHLONE",N/A,Roscommon,420000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,56700.00000000001,2021,6,6300.0
2021-06-16,"12 HARBOUR VIEW, CROFTON RD,,Dublin",Dublin 13,Dublin,480000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,64800.00000000001,2021,6,7200.0
2016-09-03,"83 BELVEDERE HILLS, MULLINGAR, WESTMEATH",N/A,Westmeath,155000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20925.0,2016,9,2325.0
2017-03-28,"14 SHANTOBAR, BALLINALEE, LONGFORD",N/A,Longford,115100.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,15538.500000000002,2017,3,1726.5
2014-08-04,"Kellysheight, Castlegregory",N/A,Kerry,155000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2014,8,2325.0
2018-08-30,"BOHERCROWE, LIMERICK RD, TIPPERARY",N/A,Tipperary,224250.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30273.750000000004,2018,8,3363.75
2021-11-25,"1 BROMLEY CRESCENT, ARDKEEN VILLAGE, WATERFORD",N/A,Waterford,340000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45900.0,2021,11,5100.0
2020-10-27,"HIGHFIELD, BALLYMOAT, DUNHILL",N/A,Waterford,375000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,50625.0,2020,10,5625.0
2014-04-15,"14 THE MAPLES, HAZELHILL, BALLYHAUNIS",N/A,Mayo,40000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5400.0,2014,4,600.0
2020-11-26,"21 TIRCROGHAN, KINNEGAD, WEST MEATH",N/A,Westmeath,216878.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29278.530000000002,2020,11,3253.17
2014-12-19,"APT 113 THE FALCON, JACOBS ISLAND, BALLINURE",N/A,Cork,158000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21330.0,2014,12,2370.0
2010-06-16,"17 Stratton Walk, Adamstown Square, Adamstown",N/A,Dublin,199950.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2010,6,2999.25
2019-12-12,"7 GRIFFITH PLACE, WATERFORD",N/A,Waterford,175000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23625.0,2019,12,2625.0
2019-01-08,"3 Barnwell Woods, Hansfield",Dublin 15,Dublin,330395.61,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,1,4955.93415
2017-11-29,"24 SHAMROCK AVE, DOUGLAS, CORK",N/A,Cork,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2017,11,3000.0
2020-08-28,"57 MOUNTFIELD, TRAMORE",N/A,Waterford,216520.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2020,8,3247.7999999999997
2019-01-02,"6 CHURCH VIEW, LAHARDANE, BALLINA",N/A,Mayo,210000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28350.000000000004,2019,1,3150.0
2018-12-10,"11 BENMORE AVENUE, BALLYDUFF, TRALEE",N/A,Kerry,75000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10125.0,2018,12,1125.0
2013-12-20,"CARRIGAN, BALLYCONNELL, CO CAVAN",N/A,Cavan,20000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,2700.0,2013,12,300.0
2013-11-10,"Site 4  Broadfield Lawns, Broadfield Manor, Rathcoole",N/A,Dublin,279000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2013,11,4185.0
2011-07-15,"Curragh Cottage, Skibbereen",N/A,Cork,100000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13500.0,2011,7,1500.0
2019-10-05,"39 DARTY PARK, COOTEHILL, CO CAVAN",N/A,Cavan,182500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24637.5,2019,10,2737.5
2014-06-10,"Apt 152 Charlestown Centre, Charlestown Place, St Margaret's Road  Finglas",Dublin 11,Dublin,194086.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26201.61,2014,6,2911.29
2019-07-30,"41 BOTHAR GLAS, BALLYCONNELL, CO CAVAN",N/A,Cavan,21000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,2835.0,2019,7,315.0
2014-07-05,"6 ROCHFORD HOUSE, DEAN COURT, PATRICK ST",Dublin 8,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23625.0,2014,7,2625.0
2018-07-27,"CRANNA, CAHIR, TIPPERARY",N/A,Tipperary,306000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41310.0,2018,7,4590.0
2021-10-06,"8L WILLANS WAY, ONGAR SQ, CLONEE,Dublin 15",Dublin 15,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31050.000000000004,2021,10,3450.0
2018-09-27,"8 The Lawn, Janeville, Cork Road",N/A,Cork,281938.33,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2018,9,4229.07495
2013-04-04,"47 Bloomfields, Clonard",N/A,Wexford,141800.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19143.0,2013,4,2127.0
2016-04-28,"23 SHANGLAS RD, SANTRY,,Dublin 9",Dublin 9,Dublin,337000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45495.0,2016,4,5055.0
2021-01-06,"47 ELM PARK, BALLYMAGAN, BUNCRANA",N/A,Donegal,89000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12015.0,2021,1,1335.0
2020-09-23,"MARTRAMANE, CASTLEGREGORY, KERRY",N/A,Kerry,320000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,43200.0,2020,9,4800.0
2012-10-08,"Barnacrow, Milltown, Newbridge",N/A,Kildare,90000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12150.0,2012,10,1350.0
2014-08-10,"23 ST JAMES AVE, BALLYBOUGH,,Dublin 3",Dublin 3,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30375.000000000004,2014,8,3375.0
2014-04-25,"52 Friars Hill, Graiguenamanagh",N/A,Kilkenny,99000.0,Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2014,4,1485.0
2015-04-14,"82 PALMBURY, TOGHER, CORK",N/A,Cork,145000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19575.0,2015,4,2175.0
2011-04-13,"Apt 39 Block F, Milner's Square, Santry",N/A,Dublin,165000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2011,4,2475.0
2015-01-23,"113 TRAMYARD, SPA RD,,Dublin 8",Dublin 8,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23625.0,2015,1,2625.0
2016-05-08,"47 MILLENIUM TOWER, CHARLOTTE QUAY DOCK, RINGSEND RD,Dublin 4",Dublin 4,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,72900.0,2016,5,6750.0
2018-05-09,"NO 7 ORANVALE, BOG ROAD, ORANMORE",N/A,Galway,375000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,50625.0,2018,5,5625.0
2011-06-27,"69 Grian Ard, Ardnacassa, Longford",N/A,Longford,105000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14175.000000000002,2011,6,1575.0
2019-03-27,"36 TURNBERRY SQ, BALDOYLE,,Dublin 13",Dublin 13,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,55350.00000000001,2019,3,6150.0
2014-12-19,"DRUMBARON, ARDARA",N/A,Donegal,100000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2014,12,1500.0
2017-08-09,"106 CEDAR HOUSE, MESPIL HOUSE FLATS,,Dublin 2",Dublin 2,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45225.0,2017,8,5025.0
2021-10-18,"RAECASLAGH, BROSNA, KERRY",N/A,Kerry,66725.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9007.875,2021,10,1000.875
2018-01-19,"WOODPARK, CASTELCONNELL, LIMERICK",N/A,Limerick,95000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12825.0,2018,1,1425.0
2012-04-16,"148 Carlton Court, Swords",N/A,Dublin,289000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,39015.0,2012,4,4335.0
2016-01-19,"37 PINEWOOD DRIVE, GLASNEVIN,,Dublin 11",Dublin 11,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,58725.00000000001,2016,1,6525.0
2015-02-16,"2 BEECHGROVE, ATHBOY, MEATH",N/A,Meath,78000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10530.0,2015,2,1170.0
2017-06-02,"APT 3, COURTHOUSE SQ, MAYNOOTH",N/A,Kildare,45000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6075.0,2017,6,675.0
