DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription
2022-01-18,"10 TEMPLE WOODS, GREENHILLS ROAD, DUBLIN 24",Dublin 24,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"10 The Walk, Citywest Village, Citywest",Dublin 24,Dublin,330396.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"10 Whitethorn Close, Whitethorn Village, Naas",,Kildare,339207.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"105 THE RECTORY, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,327000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"108 THE WOODS, GLOUNTHAUNE, CORK",,Cork,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"11 DALYMOUNT, PHIBSBORO, DUBLIN 7",,Dublin,1210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"11 OAK GROVE, ROYAL OAK, SANTRY DUBLIN 9",Dublin 9,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"11 RECTORY HALL, CASTLEBRIDGE, WEXFORD",,Wexford,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"11 THE WAY, CITYWEST VILLAGE, DUBLIN 24",,Dublin,398678.41,No,Yes,New Dwelling house /Apartment,
2022-01-18,"12 AIRPARK CLOSE, STOCKING LANE, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,510000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"12 BAYSIDE CRESCENT, SUTTON, DUBLIN 13",Dublin 13,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"12 CARRAIG DONN, BALLYCASEY, SHANNON",,Clare,249000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"12 CLOGHEEN STRAND HOLIDAY HOMES, CLOGHEEN, CLONAKILTY",,Cork,245000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"12 COLLAGHKNOCK GREEN, CURRAGH PLAINS, KILDARE",,Kildare,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"12 HOLYWELL CRESCENT NORTH, SWORDS, DUBLIN",,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"121 SEABOURNE VIEW, GREYSTONES, WICKLOW",,Wicklow,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"13 ARDEVAN VIEW, MONASTEREVIN, KILDARE",,Kildare,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"13 MOUNT ROCHFORD CLOSE, FLEMINGTON LANE, BALBRIGGAN",,Dublin,175000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"13 RADHARC NA COILLE, ST JOSEPHS ROAD, PORTUMNA",,Galway,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"13 ST LAWRENCE QUAY, HOWTH, DUBLIN",Dublin 13,Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"131 ST JOHNS WOOD WEST, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"132 Kilbelin Abbey, Kilbelin Abbey, Athgarvan Road",,Kildare,387665.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"138 RATHGAR ROAD, APT 1, RATHGAR",Dublin 6,Dublin,1300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"146 TEMPLE MILLS, RATHANGAN, COUNTY KILDARE",,Kildare,222907.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"15 MARIAN PARK, PATRICKSWELL, LIMERICK",,Limerick,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"15 The Avenue, Mullen Park, Maynooth",,Kildare,409691.63,No,Yes,New Dwelling house /Apartment,
2022-01-18,"17 CHRISTENDOM SQ, FERRYBANK, WATERFORD",,Kilkenny,172000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"17 COIS NA MONA, COOLEARAGH, COILL DUBH",,Kildare,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"17 GROVE ISLAND STUDENT VILLAGE, GROVE ISLAND, LIMERICK",,Limerick,140000.0,No,No,New Dwelling house /Apartment,
2022-01-18,"17 ST URSULAS TCE, WATERFORD, WATERFORD",,Waterford,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"177 Dundoogan, Haynestown, Dundalk",,Louth,251057.27,No,Yes,New Dwelling house /Apartment,
2022-01-18,"18 AN BONNAN BUI WAY, BLACKLION, CO CAVAN",,Cavan,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"18 KILBREENA ESTATE DUNBOYNE, CO. MEATH",,Meath,132000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"18 Somerton Drive, Somerton, Newcastle Road",,Dublin,330396.47,No,Yes,New Dwelling house /Apartment,
2022-01-18,"18 THE COURT, LAKEPOINT PARK, MULLINGAR",,Westmeath,272000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"180 Dundoogan, Haynestown, Dundalk",,Louth,246652.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"186 FERNHILL, ARKLOW, WICKLOW",,Wicklow,281000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"18A, JOHNSWOOD COURT, ASHBOURNE",,Meath,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"19 BARRETSTOWN MEADOWS, NEWBRIDGE, KILDARE",,Kildare,551000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"19 CROI NA MBAILE, KILMIHIL, KILRUSH",,Clare,188000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"19 JESSOP ST, PORTLAOISE, LAOIS",,Laois,140000.0,No,No,New Dwelling house /Apartment,
2022-01-18,"2 APT ROOF HOUSES, NEW LINE RD, LETTERKENNY",,Donegal,128000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"2 BLACKROCK, SION HILL, CASTLEBAR",,Mayo,232000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"2 LIMEKILN MANOR, LIMEKILN ROAD, WALKINSTOWN",,Dublin,850000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"2 SHEEAUN PARK, ATHENRY, COUNTY GALWAY",,Galway,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"20 Ranelagh Road, Ranelagh, Dublin 6",Dublin 6,Dublin,1200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"20 THE WALK, RUXTON OAKS, BLACKCASTLE",,Meath,339207.04,No,Yes,New Dwelling house /Apartment,
2022-01-18,"21 CUL RUA, AGLISH, DUNGARVAN",,Waterford,165000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"21 Stapolin Avenue, The Coast, Baldoyle",Dublin 13,Dublin,440528.63,No,Yes,New Dwelling house /Apartment,
2022-01-18,"212 KEEPER RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"22 FOREST DALE RIVERVALLEY SWORDS, DUBLIN",Dublin 15,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"22 Stapolin Avenue, The Coast, Baldoyle",Dublin 13,Dublin,454125.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"220 MARIAN PARK, DROGHEDA, LOUTH",,Louth,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"23 Kinsealy Manor, Chapel Road, Kinsealy",,Dublin,446475.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"24 CREEVAGHGLASS, CREEVAGHBEG, BALLYMAHON",,Longford,150000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"24 HOWTH LODGE, HOWTH, CO DUBLIN",Dublin 13,Dublin,1200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"25 CHANCERY PARK WAY, CLONCOLLIG, TULLAMORE",,Offaly,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"26 Somerton Drive, Somerton, Newcastle Road",,Dublin,339207.04,No,Yes,New Dwelling house /Apartment,
2022-01-18,"28 LA ROCHELLE, ROSSLARE HARBOUR, WEXFORD",,Wexford,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"2B2 ABBEY LAWN, ABBEY PARK, FERRYBANK",,Kilkenny,460000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"3 CORRIB HOUSE, WILLOW PARK, GALWAY",,Galway,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"3 DUNDELA AVE, SANDYCOVE, DUBLIN",,Dublin,1250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"30 CLARINWOOD SHINNAGH, RATHMORE, KERRY",,Kerry,202500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"30 Elmvale Court, Wilton, Cork",,Cork,100000.0,Yes,Yes,New Dwelling house /Apartment,
2022-01-18,"30 ROS MOR, ROSSLARE HARBOUR, CO. WEXFORD",,Wexford,165000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"31 COIS NA HABHANN, MULLNAHONE, COUNTY TIPPERARY",,Tipperary,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"31 GLEN ELLAN GREEN, SWORDS, DUBLIN",,Dublin,572500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"31 SUMMERSTOWN DR, GLASHEEN, CORK",,Cork,343000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"32 Clog na Léinn, Collinstown, Co. Westmeath",,Westmeath,396476.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"33 BRIARSCOURT, SHANAKIEL, CORK",,Cork,222000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"350 KILDARE RD, CRUMLIN, DUBLIN CITY",Dublin 12,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"36 MEADOWBANK, BUSHY PARK RD, DUBLIN 6",Dublin 6,Dublin,585000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"37 ARDGLASS BALTINGLASS, BALTINGLASS, WICKLOW",,Wicklow,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"39 CARRICKMOUNT DR, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,481000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"39a  Blackthorn Close, Portmarnock",,Dublin,559471.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"4 BELGIUM SQ, MONAGHAN, MONAGHAN",,Monaghan,85000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"4 BLOCK 1, COIS ABHAINN, SALLINS RD",,Kildare,190000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"4 EDWARDS COURT, EDMONDSTOWN, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"4 OAK DRIVE, BLESSINGTON CO WICKLOW",,Wicklow,132000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"40 MILL PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"41 CILL BAN, TULLAMORE, OFFALY",,Offaly,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"42 Brocan Wood, Monasterevin",,Kildare,251101.31,No,Yes,New Dwelling house /Apartment,
2022-01-18,"44 BELFRY AVENUE, DUNDALK, CO LOUTH",,Louth,41799.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"44 MOUNT SION ROAD, GREENMOUNT, CORK",,Cork,245000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"48 CORBALLY HEATH, SAGGART, DUBLIN",Dublin 24,Dublin,381000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"49 Phoenix Park Avenue, Phoenix Park Racecourse, Castleknock",Dublin 15,Dublin,581960.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"5 DEANSRATH AVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"51 CASTLE GATE APTS, CASTLE ST, DUBLIN 2",Dublin 2,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"520 THE HERON, JACOB'S ISLAND, BLACKROCK",,Cork,305000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"53 WOODVIEW NAVAN, CO. MEATH",,Meath,185000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"54 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"6 AN CUINNE, MULLAGH, CO. CAVAN",,Cavan,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"6 DAWSON HOUSE, DEAN COURT, PATRICK ST DUBLIN 8",Dublin 8,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"6 ROUNDWOOD, MOUNTRATH, LAOIS",,Laois,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"64 IVY COURT, BEAUMONT WOODS, BEAUMONT DUBLIN 9",Dublin 9,Dublin,322000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"7 KNOCKNAGARM PARK, GLENAGEARY",,Dublin,409691.63,Yes,Yes,New Dwelling house /Apartment,
2022-01-18,"75 BENMADIGAN ROAD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"77 BANTRY SQ, WATERVILLE, DUBLIN 15",Dublin 15,Dublin,262000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"77 YEWLANDS, MARYBOROUGH WOODS, DOUGLAS",,Cork,430000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"8 BROOKLAWN, STRANDVILLE AVE EAST, CLONTARF DUBLIN 3",Dublin 3,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"8 CARROLL VILLAGE, DUNDALK, LOUTH",,Louth,115000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"8 CLARA MEADOWS, DUNFANAGHY, DONEGAL",,Donegal,165500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"80 EUGENE STREET, SOUTH CITY CENTRE, DUBLIN 8",Dublin 8,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"80 MERRION ROAD, DUBLIN 2",,Dublin,3775000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"85 CHURCHWELL RD, BELMAYNE, DUBLIN 13",Dublin 13,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"88 THE CLOSE, CURRAGH GRANGE, NEWBRIDGE",,Kildare,345000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"9 ABBOT COURT, HOLYCROSS, TIPPERARY",,Tipperary,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"9 AMBERLEY WAY, GRANGE, DOUGLAS",,Cork,428000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"9 BAYVIEW TERRACE, MOUNTCHARLES, DONEGAL",,Donegal,142500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"9 GORT LEAMHAN, ROSLEVAN, TULLA RD ENNIS",,Clare,322000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"9 KNOCKNAGARM PARK, GLENAGEARY",,Dublin,409691.63,Yes,Yes,New Dwelling house /Apartment,
2022-01-18,"92 WILTON COURT, CORK, CORK",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"95 THE GLEN, KILINACOURT WOODS, PORTARLINGTON",,Laois,212500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"Apartment 1 La Touche, Trafalgar Road, Greystones",,Wicklow,594712.0,No,Yes,New Dwelling house /Apartment,
2022-01-18,"APARTMENT 7, AVENUE GROVE, GOREY",,Wexford,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"APT 1 BARRINGTON COURT, NORTH CIRCULAR ROAD, LIMERICK CITY",,Limerick,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"APT 2, BLOCK 8, WOODFORD WHEATON HALL",,Louth,167000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"APT 4 BLOCK 1, WOODHAVEN, MILLTOWN BRIDGE RD DUBLIN 14",Dublin 14,Dublin,590000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"APT 51 BLOCK L, HANOVER RIVERSIDE, HANOVER QUAY SIR JOHN ROGERSONS Q",Dublin 15,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"APT 74, FINNEGAN HOUSE, VIKING HARBOUR APTS DUBLIN 8",Dublin 8,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"APT 8 RYSTON VIEW, ATHGARVAN, NEWBRIDGE",,Kildare,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ARD NA GREINE, DUBLIN ROAD, MULLINGAR",,Westmeath,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ARDEE RD, CARRICKMACROSS, MONAGHAN",,Monaghan,338000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ARDNACRANEY, TANG, BALLYMAHON",,Westmeath,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ASHLEIGH, TRAMORE RD, CORK",,Cork,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"BALLINCLOGHER EAST, LIXNAW, CO KERRY",,Kerry,38500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"BALLYNESS, FALCARRAGH, LETTERKENNY",,Donegal,12500.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"BREWELL EAST, DUNLAVIN, NAAS",,Kildare,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"CARROWEDEN, COOLANEY, SLIGO",,Sligo,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"DIRREENACALLAHA HOUSE, DAWROS, KENMARE",,Kerry,710000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"DRUMDOE, CORRIGEENROE, BOYLE",,Roscommon,97000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"DUN NA SEAD, CHURCH RD, DOUGLAS",,Cork,519000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"EDEN COTTAGE, BALLYKEARNEY, MITCHELSTOWN",,Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ERINAGH, FOUNTAIN, ENNIS",,Clare,190000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"GLENBOWER, 26 THE WILLOWS, THURLES",,Tipperary,410000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"KILBROGAN ST, BANDON, CORK",,Cork,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"KILCOLMAN, CLAREMORRIS, MAYO",,Mayo,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"KILGEVRIN, TUAM, GALWAY",,Galway,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"KILLAGUILE, ROSSCAHILL, GALWAY",,Galway,434000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"KILREE LANE, BAGENALSTOWN, CARLOW",,Carlow,221000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"LEACABAN HOUSE, BALLYMACKEAN, OLD HEAD",,Cork,760000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"MAIN STREET, CLIFDEN, CO. GALWAY",,Galway,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"MALMO, BRIGHTON RD, FOXROCK DUBLIN 18",Dublin 18,Dublin,1960000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"MELLISON, GLENGOOLE, THURLES",,Tipperary,65000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"MOIRA COTTAGE, STRAWBERRY BEDS, CHAPELIZOD DUBLIN 20",Dublin 20,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"MULLAUNS, SHANAGHY, BALLINA",,Mayo,231000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"NERIVALE LODGE, TOWNPARKS, DAINGEAN",,Offaly,340000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"NEWPARK HOUSE, NEWPARK, LAOIS",,Laois,390000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"NEWTOWN, BALLYHEA, CHARLEVILLE",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"NO 2 THE GARDENS, STATION ROAD, DULEEK",,Meath,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ORCHARD CRESCENT, LONGORCHARD, TEMPLETUOHY",,Tipperary,83000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ROCHESTOWN, FEDAMORE, COUNTY LIMERICK",,Limerick,108000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ROSSANEAN, FARRANFORE, KILLARNEY",,Kerry,25000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ROSS, MOYARD, GALWAY",,Galway,412000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ST MICHAELS, NEWPARK, LAOIS",,Laois,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"ST URSULAS, 38 SUNDRIVE PARK, BALLINLOUGH",,Cork,419000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"THE BUNGALOW, BALLYFREE, GLENEALY",,Wicklow,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"THE COTTAGE, BRENNANSTOWN ROAD, FOXROCK",,Dublin,980000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"THE GREEN COTTAGE, CARRICKFINN, KINCASSLAGH",,Donegal,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-18,"TULLABARDS GREAT, BRIDGETOWN, WEXFORD",,Wexford,255000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"1 Graydon Crescent, Graydon, Newcastle",,Dublin,268722.45,No,Yes,New Dwelling house /Apartment,
2022-01-19,"1 RIVER CRESCENT, MULLAGH, CO CAVAN",,Cavan,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"1 St Kevins Place, Donovans Lane, Blackpitts",Dublin 8,Dublin,1189427.31,No,Yes,New Dwelling house /Apartment,
2022-01-19,"10 MANOR LAWN, WATERFORD, WATERFORD",,Waterford,223000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"100 Beaulieu Village, Termonfeckin Road, Drogheda",,Louth,229955.94,No,Yes,New Dwelling house /Apartment,
2022-01-19,"100 SANDYFORD VIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,236000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"101 MILE STREAM, BLARNEY RD, CORK",,Cork,278000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"103 THE PARK, CLON BRUGH, AIKENS VILLAGE DUBLIN 18",Dublin 18,Dublin,352000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"105 Aghnaharna Drive, Summerhill Lane, Portlaoise",,Laois,263435.0,No,Yes,New Dwelling house /Apartment,
2022-01-19,"110 SANTRY CLOSE, SANTRY, DUBLIN 9",Dublin 9,Dublin,293000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"111 River Crescent, Virginia",,Cavan,220264.31,No,Yes,New Dwelling house /Apartment,
2022-01-19,"114 SWIFTWOOD, SAGGART, CO DUBLIN",,Dublin,267000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"12 ARDNAGASHEL WOODS, GLENGARRIFF, COUNTY CORK",,Cork,258000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"12 BARLEY COURT, CASTLEBRIDGE, WEXFORD",,Wexford,158000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"12 BOROIMHE BEECH, SWORDS, DUBLIN",,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"12 Efferknock Grove, Trim",,Meath,383259.9,No,Yes,New Dwelling house /Apartment,
2022-01-19,"12 GALTRIM RD, BRAY, CO WICKLOW",,Wicklow,275000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"12 MILLFIELD, BALLYCANEW, GOREY",,Wexford,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"12 SPA WALK, MALLOW, CORK",,Cork,91000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"127 CRANN NUA, PORTARLINGTON, LAOIS",,Laois,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"13 BLOSSOM HILL, BROOMFIELD, MIDLETON",,Cork,374000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"14 LANA CROKE, DUN CHORMAIC, DUALLA RD",,Tipperary,198000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"140 CAPPAGH RD, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"142 FORTUNES LAWN, CITYWEST, DUBLIN 24",Dublin 24,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"144 MALAHIDE, MARINA VILLAGE, DUBLIN",Dublin 3,Dublin,630000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"15 DEANWOOD AVENUE, TOGHER, CORK",,Cork,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"15 RIDGEWOOD GROVE, FOREST RD, SWORDS",,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"151 HOWTH ROAD, SUTTON, DUBLIN 13",,Dublin,969162.0,No,Yes,New Dwelling house /Apartment,
2022-01-19,"16 Manor Walk, Roxborough Manor, Mulgannon",,Wexford,220264.32,No,Yes,New Dwelling house /Apartment,
2022-01-19,"16 SEAMOUNT RISE, SEAMOUNT ROAD, MALAHIDE",,Dublin,748898.68,No,Yes,New Dwelling house /Apartment,
2022-01-19,"16 THE CRESCENT, BELCAMP, MALAHIDE ROAD",,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"17 CHERRY COURT, LOUGHLINSTOWN, DUBLIN 18",,Dublin,487000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"17 TOURNORE PARK ABBEYSIDE, DUNGARVAN, WATERFORD",,Waterford,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-01-19,"171 CASTLEMOYNE, BALGRIFFIN, DUBLIN 13",,Dublin,511013.0,No,Yes,New Dwelling house /Apartment,
2022-01-19,"172 Dundoogan, Haynestown, Dundalk",,Louth,251057.26,No,Yes,New Dwelling house /Apartment,
